9031,Wisconsin
1603,Clemson
74,Alabama
2881,Georgia
402,Auburn
5886,Oklahoma
6114,Penn St
5850,Ohio St
1380,UCF
4719,Miami FL
5749,Notre Dame
8551,Washington
7878,TCU
8251,USC
7582,Stanford
8459,Virginia Tech
5912,Oklahoma St
5704,Northwestern
4636,Memphis
4757,Michigan St
4206,LSU
4741,Michigan
8588,Washington St
5511,NC State
4936,Mississippi St
3540,Iowa
4224,Louisville
783,Boston College
771,Boise St
7002,San Diego St
7978,Toledo
8508,Wake Forest
3554,Iowa St
7278,South Florida
7242,South Carolina
5961,Oregon
304,Arizona St
2638,FL Atlantic
2776,Fresno St
2666,Florida St
7848,Texas A&amp;M
8716,West Virginia
7840,Texas
6393,Purdue
3731,Kansas St
3347,Houston
2911,Georgia Tech
8141,UCLA
8315,Utah
4948,Missouri
294,Arizona
8068,Troy
5253,Navy
2265,Duke
356,Army
7918,Texas Tech
7358,SMU
5634,N Illinois
3781,Kentucky
5584,North Texas
4920,Mississippi
5825,Ohio
3484,Indiana
6236,Pittsburgh
8432,Virginia
1098,California
1404,C Michigan
2625,Florida
4858,Minnesota
333,Arkansas St
7729,Syracuse
7788,Temple
4436,Marshall
4474,Maryland
5279,Nebraska
9162,Wyoming
1753,Colorado St
1715,Colorado
275,Appalachian St
7365,Southern Miss
8767,W Michigan
66,Akron
8367,Vanderbilt
8092,Tulane
2652,Florida Intl
316,Arkansas
8325,Utah St
5492,North Carolina
979,Buffalo
4218,Louisiana Tech
87,UAB
7801,Tennessee
2353,E Michigan
55,Air Force
6696,Rutgers
7900,UT San Antonio
4785,MTSU
2907,Georgia St
4725,Miami OH
8761,WKU
1529,Cincinnati
5323,UNLV
4548,Massachusetts
891,BYU
5316,Nevada
5387,New Mexico St
8099,Tulsa
557,Baylor
4200,ULM
2292,East Carolina
1872,Connecticut
3425,Illinois
5925,Old Dominion
4194,ULL
7237,South Alabama
5371,New Mexico
821,Bowling Green
5970,Oregon St
3415,Idaho
2899,Ga Southern
3197,Hawaii
3717,Kansas
3771,Kent
1637,Coastal Car
6535,Rice
501,Ball St
7024,San Jose St
7911,Texas St
8156,Charlotte
7933,UTEP
10423,Atlantic Coast
14028,Southeastern
10678,Big 10
107818,Pac 12
10686,Big 12
200137,American Athletic
9224,FBS Indep
12734,Mountain West
12526,Mid-American
11312,Conference USA
14238,Sun Belt
